class,function,new,string,return,var,t,y,e,r,s,m,j,i,push,a,w,o,d,g,c,TRUE,x,eval,p,v,n,h,b,f,k,z,_,u,l,fromcharcode,q,tostring,isnan,parseint,parsefloat,math,break,length
malware,0.001418066476797915,0.0,0.003623376448960214,0.0026884472315524053,0.006756945829783274,0.016153883540601877,0.006983134077296119,0.015392882963320295,0.013955229667746573,0.00520439869876134,0.01007328983521686,0.02494704752516216,0.015473670085548572,0.006183645591516329,0.01694054603097286,0.007806143244675179,0.011627757402513997,0.027486198621543105,0.012222529300537324,0.012268424026511961,0.0,0.011768797000283035,0.005138328690700326,0.007835556358275651,0.00323610274134649,0.021402753894170633,0.010750839122993494,0.03849043260412365,0.02457187145757876,0.013675780259819097,0.0021891251928698426,0.0,0.004486188106005715,0.007527140897069404,0.0055187661909835515,0.0065862143628483,0.0,0.0,0.0,0.0,0.0,0.0,0.00934030227143929
benign,0.0,0.0,0.0,0.0,0.10425002137379909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.015315117949417482,0.0,0.0,0.0,0.020850004274759817,0.0,0.056563386026098575,0.0,0.0,0.08431125891993373,0.0,0.0,0.03133418192323586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061248927754249095,0.054472717544167194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0010197717762929315,0.00018884671006103235,0.0014212759920860887,0.0014060644116593696,0.0003155266990732418,0.0025741585000384043,0.004793507290347336,0.0030189431477698403,0.0035189769726002257,0.001871315270619998,0.0032104038124949625,0.007903693022965327,0.003603810269621558,0.0003031932765816118,0.008306199930440688,0.0036743686362345155,0.0024878230674099944,0.012129200239167632,0.0031163010541079427,0.0036092337027147777,0.0007415124425453886,0.008243449991550725,0.0005038796900081434,0.0043541408818989396,0.004125443325227427,0.00272846245164185,0.0036899066481460726,0.005516555762501984,0.33734264204472536,0.006130685304989813,0.008157539156965347,0.003092779638139834,0.004692574483763848,0.00418275747185818,0.0021647460603858,0.005597484845907393,0.00039235703082155817,0.00046873924696458146,0.0004268884756623575,0.0004969615932626092,0.006042966224518509,0.000791678531969327,0.00026169646627000433
malware,0.0010142462218157271,0.00018782345877232115,0.0014135749180771936,0.0013984457604222025,0.0003138170420644163,0.002560210621350659,0.005789148479492329,0.0033362058198647244,0.002527712538081559,0.001861175693596771,0.004175472637896935,0.006363559383531385,0.0022637578752488278,0.00030155044726840616,0.009582984377304095,0.004872612472052514,0.0030929287382309685,0.012063479106023435,0.2686954924161712,0.002632430056019785,0.0007374946147411089,0.0052472214371262794,0.0005011494568894961,0.0030568576280328853,0.0063124460457330694,0.003757400984671979,0.0041941864850691055,0.0043315774199055475,0.004193934712958205,0.006097466660953144,0.004697195778078338,0.003845027063671738,0.004375451373708164,0.0041600935240877265,0.0021530165513289233,0.00899309703488257,0.00039023107460398195,0.0004661994196179943,0.0004245754134823688,0.0004942688453159725,0.006010222879533161,0.0007873888830905046,0.000260278484213153
benign,0.016746689821232518,0.0022008801765137594,0.0,0.015874640795833252,0.004412699317409485,0.01500003471627317,0.0029927717474126227,0.013193899682845968,0.0062656133202127475,0.0034695991325075603,0.00359760351257745,0.002193147035179091,0.03592101984145204,0.008833779416451897,0.023232748842477065,0.0071370452522744494,0.05436354110266284,0.0039265998030775864,0.0020952907372349698,0.011216844824239507,0.0,0.012489335592137099,0.0,0.00820867808962211,0.00647220548269298,0.014064666844740703,0.002303751240641463,0.0016918871474340066,0.00263270051331201,0.010047512027622192,0.01626207286131883,0.005631913538587968,0.0076906081817240835,0.007168705616256575,0.0,0.005018068085979657,0.0011431636947393546,0.0,0.0,0.0,0.002347555603269742,0.0,0.003049894619245482
benign,0.008999439718440493,0.0003273607188046437,0.0,0.015233593966823703,0.00415687388478947,0.036384376726025104,0.00534176783037657,0.03895869224294706,0.01660569826151586,0.006487749899400286,0.004708972320660138,0.00456694679046475,0.03879783281156171,0.0015767322966825476,0.01612640436442663,0.004246279809065701,0.008625149438323843,0.006229820464064335,0.001662161382318612,0.01251302009839415,0.0,0.010288655989454455,0.0,0.0071037992587095105,0.00770144912631043,0.016372096105824126,0.005939471981380982,0.007549580371944504,0.009920280737988908,0.0026568447334321017,0.0,0.0033507817170822436,0.01067646865101885,0.011942326376042959,0.0,0.003731957771183717,0.0006801404143937189,0.0,0.0,0.0,0.0,0.0,0.0031755067533539663
malware,0.008508398860787489,0.05199579417013757,0.0,0.0,0.03475000712459969,0.01817311898317711,0.0,0.0,0.0,0.015613196096284022,0.0,0.0,0.0,0.0,0.0,0.0,0.05708171815779598,0.0,0.022000552740967183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024189388026735363,0.0,0.0,0.0,0.0,0.0,0.0,0.022581422691208212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.008508398860787489,0.010399158834027514,0.0,0.025809093422903093,0.00926666856655992,0.025442366576447956,0.0,0.018471459555984355,0.010765462886547358,0.015613196096284022,0.01813192170339035,0.0,0.03133418192323586,0.0,0.03049298285575115,0.01124084627233226,0.011416343631559196,0.008245859586462933,0.0044001105481934364,0.0044166326495443066,0.0,0.006052524171574133,0.0,0.004701333814965391,0.011649969868847365,0.007704991401901429,0.004837877605347073,0.021317778057668484,0.0,0.0,0.0,0.0,0.0,0.004516284538241643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004803584025311634
benign,0.0,0.0,0.0,0.0,0.10425002137379909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.014318974766020946,0.0024390114672145366,0.0021200877104053527,0.023872270778388927,0.00423717283373346,0.040753672138353986,0.002948074921656514,0.0642664241005704,0.035152063124015316,0.0020258275406711906,0.0021387587854588878,0.0008717373429781623,0.00804628250489994,0.0009923159510906603,0.0034713429536477962,0.0005858711672311914,0.01817936764396386,0.003138473333108472,0.0011527004834564474,0.003404451208722469,4.667082793916996e-05,0.0006890236758459381,3.805705360846656e-05,0.0021730539578758926,0.0015898911910684286,0.03057842872270049,0.0013470088062679604,0.0013669199179743385,0.0035791695478609195,0.00035692569929573185,0.0012322461538577906,0.0007397068432589617,0.011784499244963168,0.008882801708456008,0.0,0.00023848403374268585,0.00038524153100934726,5.900494041158588e-05,0.00021494704556500183,5.0046057610401436e-05,0.0002637055739538125,0.00033883233094313413,0.004532870901997873
benign,0.016772822463714757,0.0023762184224934762,0.0002958686602214439,0.029245812963080067,0.004600768213858681,0.036841900868250406,0.00034846251647228265,0.06962681445019893,0.03606675757459959,0.00015739549703627028,0.00026275571900827494,0.00026116204438685796,0.0068527893595943,0.00018233538147536315,0.0004303565668645118,0.00015581246408122057,0.022537935818793185,0.0033250364886188073,0.0006210007326284597,0.0005676778544820466,0.0,0.00018304517110414334,0.0,0.000272514379238284,0.00022020468935263565,0.036584199325317306,0.00015850345266881562,0.0002283344097633277,0.0005294742540563652,7.090176782954252e-05,0.00017875413912823673,0.00017884097204667347,0.010935389718898533,0.006760958007739862,0.00017524798691090555,0.0001195112684362157,9.07526833352768e-05,6.50519926061008e-05,0.00011848782086094725,0.0,1.863661094696233e-05,0.0,0.0036076313617333044
benign,0.018644491416682153,0.0027128240436593517,0.0,0.0050496052349158225,0.002719565774968672,0.0170669291320272,0.0,0.009637283246600533,0.01685028973546543,0.009775218425499563,0.0,0.0,0.059943652374886,0.0,0.004772814707856702,0.0,0.014890882997685909,0.0,0.0,0.027651960936277396,0.0,0.0,0.0,0.0,0.0,0.021104976448686523,0.0,0.0,0.0,0.0,0.0,0.0,0.025278694719058293,0.021206901310004234,0.0,0.11133565844675737,0.0,0.0,0.0,0.0,0.0,0.0,0.0037593266285047577
malware,0.0010009881012691165,0.00018536825016091828,0.0013950968145729167,0.0013801654236846575,0.0003097148585080187,0.0033042034514867476,0.005041300002326076,0.0027987059933309633,0.0030703637466088724,0.0036736931991256526,0.003393675185126536,0.007758111036208389,0.0035374299259743392,0.0002976086113564009,0.009131588448781093,0.0054100329652936,0.003255998183688898,0.011244353981540363,0.0037648004690425127,0.004015120590494824,0.000727854162260833,0.0048549659130273795,0.0004945984835968229,0.003268306930189844,0.005295440849476076,0.003502268819046104,0.003880650485572518,0.0025649732957087746,0.006504318915241438,0.005265541062604144,0.47537965685592826,0.002656335690392828,0.004606139659642232,0.004105713216583312,0.002124872544122009,0.008030250667002206,0.00038513001480523714,0.00046010530955762843,0.0004190254080773705,0.0004878078146582474,0.0059316578745719425,0.0007770962179520667,0.00025687615108618367
benign,0.0,0.0,0.0,0.0,0.08687501781149924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10208154625708182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0009986146854984723,0.0001849287285244964,0.0013917889383083689,0.001376892950836561,0.00030898050199703345,0.0031024648886514568,0.007711664959100576,0.0029563094725049057,0.002105870037083953,0.002998622131117975,0.004836612191182962,0.004791252755277143,0.003529042421704098,0.0002969029596400845,0.008621904458917189,0.00449767115223727,0.22961264932946265,0.010557828516158822,0.0035211317368471482,0.0021206120012631224,0.0007261283669739074,0.005812145321843565,0.000493425754530796,0.0035113696543309972,0.00372909527514972,0.0039050193530680032,0.00490383562841938,0.005117783114022369,0.006488896700860308,0.008630020704223211,0.005465675940941185,0.0034071908461664976,0.004595218166673311,0.003373158576280065,0.002119834316394393,0.009276138308315094,0.000384216843460115,0.0004590143663221627,0.0004180318682834703,0.00048665118676338487,0.005917593481271238,0.0007752536661608347,0.0002562670790029917
benign,0.02356171992218074,0.0,0.0,0.0,0.0,0.0,0.0,0.23444544821057067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.004669243277261427,0.005706855457698026,0.00536878339693495,0.0017704408598028037,0.002542683448141441,0.0029919159301572073,0.0,0.013515702114134895,0.0,0.005997752158938375,0.0,0.0,0.004776552122444491,0.0,0.0761394907282323,0.0015421892751675355,0.007309244398254365,0.0011312917115574145,0.0,0.019390094558975002,0.08403054112625638,0.0,0.0,0.01161000118939624,0.0,0.0031712617050508925,0.0,0.0,0.0,0.0019298574931103604,0.0,0.17913605965055052,0.0,0.0024784488319618773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.011096823993483726,0.0033056675659094014,0.0019414036366450635,0.01668987777887479,0.0039811287025518305,0.045980985189872384,0.003204577207946419,0.04673583599300017,0.019919436136620054,0.007160630389476007,0.0016616578580693215,0.0007806714204509146,0.01672550961358489,0.002331507457669781,0.012396470490907592,0.001982828276126472,0.014484569016215396,0.00406813247803999,0.0022193244542397838,0.008022002892278826,0.0001500555589005919,0.001017589198932504,0.0,0.0037836422079160436,0.0024563619325967453,0.0388836140478758,0.0053869427858890045,0.0024530394760730488,0.00732945951383235,0.0006978550033272229,0.000521303285960553,0.0017015781401666316,0.012567481569944841,0.004543392756821154,0.00021903353290606608,0.00041388227698183105,0.0009527881152699906,0.00026085409431739984,6.479020289651019e-05,0.0,0.000815253278038797,0.00174225524175843,0.006950736362956291
benign,0.0,0.09983192480666414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015840397973496373,0.0,0.17149699771189747,0.0,0.0,0.0,0.020969945763925257,0.09708289166395802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02845244604750466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.017016797721574977,0.0,0.0,0.0,0.011583335708199898,0.0,0.0,0.0,0.0,0.09367917657770414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16491719172925864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.009668479060443064,0.0030203285036304196,0.002131053998622022,0.012708037377705159,0.0032381007042285317,0.041235899265982756,0.005361999078714467,0.050127770941058795,0.02377608281720322,0.008389179992033206,0.0013988422855076258,0.0021318822380083963,0.01567341088536203,0.0038388989775488625,0.011568636698601838,0.0023465663355917484,0.011190687787288763,0.00673572636651369,0.003514408586294072,0.007055209879869081,0.0,0.0013184199486284919,0.0,0.005461815807624173,0.022733654393121874,0.03265840950200858,0.004917890909832442,0.002805536543491062,0.005519750269438957,0.0008936976208514296,0.002718082833260741,0.0011593245174430983,0.00869730538017889,0.005902687335176653,0.00036064547113325344,0.000860804136168959,0.0011765962755657376,0.00015618338765338615,0.0,0.0,0.00026846793607380873,0.0005275727853220364,0.00627818162243231
benign,0.010672505605825154,0.0023303712591381627,0.0011655376966114455,0.021633662367060887,0.004968041865771061,0.05100364198739249,0.0017649316744149518,0.019177063722079068,0.031148181195948293,0.00342793507333316,0.0005400487269825984,0.0007642628023971767,0.0104881811656822,0.0017996653867896426,0.0054233453812091445,0.0012435505047871354,0.007480641203357151,0.0030173483925502597,0.002321540928415221,0.005337042857524227,0.0,0.0008756015490268933,0.0,0.002360446535312616,0.002676761231212093,0.07478052595009192,0.002634850133018073,0.0021315762382738677,0.010774008218292087,0.0008977778806829588,0.001609553470097948,0.0028382160342252417,0.022081411502102265,0.004957835050017537,0.0,0.00033628552911668707,0.0004290106566206976,7.321834682162336e-05,0.00026672456951369687,7.762675416696581e-05,0.00012585703735381465,0.0006183117127521408,0.00944274885459804
benign,0.009154269414850232,0.0012842695744311931,0.00048327596305907674,0.014008434743165538,0.0030212421804361334,0.04486872155997985,0.0012108085268224625,0.056846958521545796,0.016804970881684332,0.0031930824224575593,0.0012763702499916639,0.0008190445374256839,0.007068636462182303,0.0047835941032345975,0.011342606334783772,0.0033317179796143693,0.006598281927675412,0.003971536191405249,0.0055427047083286335,0.05399884311356245,0.0,0.004484827724696789,0.00027413444686100874,0.0011147572358883853,0.00707860840046876,0.024949556383729886,0.0029395304402652232,0.004896805596978023,0.005735324846223925,0.002709999127489734,0.0015182933167080155,0.0001051636745061544,0.013722283921811653,0.0014724589800293845,0.00029443112891135696,0.003982311730673301,0.0009605737418499796,0.0,0.00046449515020201846,0.0,0.0018630074477125839,0.005168527982137308,0.001494940524919972
malware,0.0010130264428357925,0.00018759757367457934,0.0014118748881095722,0.0013967639254728072,0.00031343963131027987,0.003343941316206973,0.006462443382416554,0.002499145159408587,0.002524672595161437,0.0033798861062310573,0.0029438477810675855,0.005608152595970586,0.21272574498697105,0.0003011877888832367,0.00841628330173769,0.0033458923059557838,0.003912998117852521,0.01361087466316341,0.005476986671533623,0.0038243842545663265,0.0007366076699248237,0.005240910888194078,0.0005005467515895688,0.0025443177591514443,0.004413398086213975,0.0022934279879381885,0.0031418567731658683,0.0054800662174704015,0.0047873038798890676,0.0053288668721363655,0.007677076443064897,0.0034563625721484555,0.004661535205759397,0.00391067332234995,0.0021504272349713418,0.005132732299609981,0.00038976176483296093,0.0004656387468343287,0.00042406479963572735,0.0004936744149547988,0.0060029947101049785,0.0007864419331409069,0.0002599654613818684
malware,0.01848376304240041,0.026894376294898745,0.02024093050798464,0.025030370776522398,0.014379313292937805,0.0,0.0,0.014331304827918896,0.016705028617056243,0.009690949301141807,0.0,0.04287980582574292,0.03241467095507158,0.008635780912290045,0.004731669753478627,0.008721346245775028,0.00590500532666855,0.006397649679152275,0.006827757747196712,0.0,0.02112031991525831,0.00939184785244262,0.0,0.0,0.0,0.0,0.015014102913146088,0.0,0.0,0.0,0.0,0.0,0.0,0.007008027731754273,0.0,0.012263985365303732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0010253578663639213,0.00018988117164992418,0.0014290614357432858,0.0014137665295564689,0.0003172550863475322,0.0025882591856746465,0.006196840830613356,0.0023609290972347622,0.004127962031968859,0.002565771726108756,0.003476296613857553,0.004541135857382391,0.00305141150804488,0.0003048541040248464,0.009520937434571114,0.003694496035946086,0.0022929965906357485,0.011518105752241284,0.004097485781336553,0.2721753230470852,0.0007455742879397334,0.0033154423337898474,0.0005066398343843292,0.0033478761798597127,0.004467121739119805,0.0033765026228661163,0.002385076603975124,0.0067145162171901645,0.005148427723232799,0.006549534620562002,0.006907136335871738,0.0027210060663001396,0.004718279395726036,0.004947846724793035,0.002176604072889435,0.0043293435860475744,0.00039450627809933906,0.0004713068995651178,0.00042922687875484753,0.0004996838417953928,0.006076068291481789,0.0007960151763927743,0.000263129983127235
